enforcement_id,source_url,source_file,action_type_raw,action_type,action_subtype,date_effective,date_no_longer_in_force,date_effective_raw,date_no_longer_in_force_raw,entity_name,entity_type,abn,city,state,postcode,provider_number,other_relevant_info,registration_groups,description_text,support_categories_mentioned,ingested_at_utc,zero_spend_scope,entity_key,canonical_name,source_entity_name,source_entity_names,source_abn,source_state,source_postcode,source_city,source_entity_type,action_count,action_types,first_action_date,most_recent_action_date,most_severe_action,most_severe_action_raw,source_row_count,needs_abn_lookup,resolved_abn,resolved_acn,resolved_entity_name,resolved_entity_type,resolved_state,resolved_postcode,abn_lookup_mode,abn_search_query,abn_search_variants,abn_candidate_count,abn_best_candidate_query,abn_best_candidate_name,abn_best_candidate_score,match_confidence,review_reason,asic_match_basis,asic_company_name,asic_current_name,asic_status,asic_type,asic_class,asic_sub_class,asic_registration_date,asic_deregistration_date,asic_previous_state_of_registration,asic_state_registration_number,asic_current_name_indicator,asic_current_name_start_date,asic_company_abn,asic_company_acn
d8d483419c49a56d29a9,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-03-28 17:00:00,2025-08-05 17:00:00,2025-03-28 17:00,2025-08-05 17:00,Humble Carepoint Pty Ltd,provider,63643129524,FLEMINGTON,VIC,3031,,,,"On the 28 March 2025, a compliance notice was issued to Humble Carepoint Pty. Ltd. under section 73ZM of the National Disability Insurance Scheme Act 2013 (NDIS Act) on the basis that a delegate of the Commissioner reasonably believes that Humble Carepoint Pty. Ltd. has contravened section 73J of the NDIS Act. More specifically, the failure by Humble Carepoint Pty. Ltd. to commence a mid‐term audit within 18 months of the entity’s registration coming into force. The notice requires Humble Carepoint Pty. Ltd. to take certain action to address non‐compliance with section 73H of the NDIS Act.",,2026-03-30 08:41:33.609896+00:00,True,abn:63643129524,humble carepoint,Humble Carepoint Pty Ltd,Humble Carepoint Pty Ltd,63643129524,VIC,3031,FLEMINGTON,provider,1,compliance_notice,2025-03-28T17:00:00,2025-03-28T17:00:00,compliance_notice,ER - Compliance notice,1,False,63643129524,,Humble Carepoint Pty Ltd,,VIC,3031,,,,0,,,0.0,source_abn_exact,,abn_exact,HUMBLE CAREPOINT PTY LTD,,REGD,APTY,LMSH,PROP,31/07/2020,,,,Y,,63643129524,643129524
05c3f5156fec2930614d,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-08-13 17:00:00,2025-12-24 17:00:00,2025-08-13 17:00,2025-12-24 17:00,Hunter Care Services Pty Limited,provider,24145628164,Charlestown,NSW,2290,,,,"Hunter Care Services Pty Limited, Just Better Care Newcastle Hunter is required to take action to address alleged non-compliance with section 73J of the National Disability Insurance Scheme Act 2013. More specifically, Hunter Care Services Pty Limited, Just Better Care Newcastle Hunter is required by 28 August 2025 to take action to engage an approved quality audit to complete a mid-term audit in accordance with section 13B of the National Disability Insurance Scheme (Provider Registration and Practice Standards) Rules 2018 and by 13 November 2025 to provide the NDIS Commission a copy of the completed mid-term audit report. The compliance notice was issued on the basis that a delegate of the Commissioner was aware of information that suggests that Hunter Care Services Pty Limited, Just Better Care Newcastle Hunter may be contravening section 73J of the NDIS Act, by allegedly failing to commence a mid-term audit within 18 months the registration coming into force.",,2026-03-30 08:41:33.609896+00:00,True,abn:24145628164,hunter care services,Hunter Care Services Pty Limited,Hunter Care Services Pty Limited,24145628164,NSW,2290,Charlestown,provider,1,compliance_notice,2025-08-13T17:00:00,2025-08-13T17:00:00,compliance_notice,ER - Compliance notice,1,False,24145628164,,Hunter Care Services Pty Limited,,NSW,2290,,,,0,,,0.0,source_abn_exact,,abn_exact,HUNTER CARE SERVICES PTY LIMITED,,REGD,APTY,LMSH,PROP,05/08/2010,,,,Y,,24145628164,145628164
a77970a54e4a4dc5ed99,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,permanent,2022-12-21 18:00:00,,2022-12-21 18:00,,Hybrid Hive Pty Ltd,provider,96651140108,Armadale,WA,6112,,,,"On 21 December 2022, a banning order was issued under sections 73ZN(1)(b)(i) and 73ZN(1)(b)(iii) of the National Disability Insurance Scheme Act 2013 permanently prohibiting Hybrid Hive Pty Ltd from providing supports and services to NDIS-funded participants, effective from 5:00 pm on 21 December 2022.",,2026-03-30 08:41:33.609896+00:00,True,abn:96651140108,hybrid hive,Hybrid Hive Pty Ltd,Hybrid Hive Pty Ltd,96651140108,WA,6112,Armadale,provider,1,banning_order,2022-12-21T18:00:00,2022-12-21T18:00:00,banning_order,ER - Banning Order,1,False,96651140108,,Hybrid Hive Pty Ltd,,WA,6112,,,,0,,,0.0,source_abn_exact,,abn_exact,HYBRID HIVE PTY LTD,,REGD,APTY,LMSH,PROP,17/06/2021,,,,Y,,96651140108,651140108
f295981ca8e36d4e37cf,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,,2020-08-17 17:00:00,2022-08-17 17:00:00,2020-08-17 17:00,2022-08-17 17:00,Ian Krishna Claridge,individual,,Murrembeena,VIC,3165,,,,"On 14 August 2020, a banning order was made under section 73ZN(1)(b)(iii) of the National Disability Insurance Scheme Act 2013 prohibiting Ian Krishna Claridge from providing disability supports and services, directly or indirectly, to NDIS-funded participants in the National Disability Insurance Scheme, for a period of 2 years, effective from 5:00 pm on 17 August 2020.",,2026-03-30 08:41:33.609896+00:00,True,name_state:ian krishna claridge|VIC,ian krishna claridge,Ian Krishna Claridge,Ian Krishna Claridge,,VIC,3165,Murrembeena,individual,1,banning_order,2020-08-17T17:00:00,2020-08-17T17:00:00,banning_order,ER - Banning Order,1,True,,,Ian Krishna Claridge,,VIC,3165,html_fallback,Ian Krishna Claridge,Ian Krishna Claridge; ian krishna claridge,5,Ian Krishna Claridge,IAN CLARIDGE,0.775,searched_name_rejected,Best ABN candidate did not clear conservative thresholds.,,,,,,,,,,,,,,,
ab320e740b78bdd23cff,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,conditional,2025-08-28 17:00:00,2025-09-24 17:00:00,2025-08-28 17:00,2025-09-24 17:00,Icapacity Pty Ltd,provider,88667867512,Carlton,NSW,2218,,,,"On the 29 May 2025, a compliance notice was issued to Icapacity Pty Ltd under section 73ZM of the National Disability Insurance Scheme Act 2013 (NDIS Act) on the basis that a delegate of the Commissioner reasonably believes that Icapacity Pty Ltd has contravened section 73J of the NDIS Act. More specifically, the failure by Icapacity Pty Ltd to commence a conditional audit three months after service delivery has commenced. The notice requires Icapacity Pty Ltd to take certain action in order to address non-compliance with section 73H of the NDIS Act.",,2026-03-30 08:41:33.609896+00:00,True,abn:88667867512,icapacity,Icapacity Pty Ltd,Icapacity Pty Ltd,88667867512,NSW,2218,Carlton,provider,1,compliance_notice,2025-08-28T17:00:00,2025-08-28T17:00:00,compliance_notice,ER - Compliance notice,1,False,88667867512,,Icapacity Pty Ltd,,NSW,2218,,,,0,,,0.0,source_abn_exact,,abn_exact,ICAPACITY PTY LTD,,REGD,APTY,LMSH,PROP,10/05/2023,,,,Y,,88667867512,667867512
9b03070bdcefe5ed3a2e,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Revocation of registration,revocation,,2026-01-19 17:00:00,,2026-01-19 17:00,,Icare Australia Pty Ltd,provider,82629722943,Homebush,NSW,2140,,,127 management of funding for supports in participant plans,"Icare Australia Pty Ltd can no longer operate as registered NDIS provider, including providing specialist behaviour support, specialist disability accommodation, plan management services, any class of support or service to a person whose NDIS plan is managed by the NDIA and implementing regulated restrictive practices.Further information:The revocation decision was made on the basis that a delegate of the Commissioner was satisfied that Icare Australia Pty Ltd is no longer suitable to be involved in the provision of supports or services for which Icare Australia Pty Ltd is registered to provide. In forming this belief, the delegate had regard to Icare Australia Pty Ltd’s failure to meet its registration obligations as a registered NDIS Provider.",support or service to a person whose NDIS plan is managed by the NDIA and implementing regulated restrictive practices,2026-03-30 08:41:33.609896+00:00,True,abn:82629722943,icare,Icare Australia Pty Ltd,Icare Australia Pty Ltd,82629722943,NSW,2140,Homebush,provider,1,revocation,2026-01-19T17:00:00,2026-01-19T17:00:00,revocation,ER - Revocation of registration,1,False,82629722943,,Icare Australia Pty Ltd,,NSW,2140,,,,0,,,0.0,source_abn_exact,,abn_exact,ICARE AUSTRALIA PTY LTD,,REGD,APTY,LMSH,PROP,31/10/2018,,,,Y,,82629722943,629722943
6ce1df8462ec3092d44e,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-08-13 17:00:00,2025-12-16 17:00:00,2025-08-13 17:00,2025-12-16 17:00,Iexcel Support Pty Ltd,provider,41660136185,PARRAMATTA PARK,NSW,4870,,,,"Iexcel Support Pty Ltd is required to take action to address alleged non-compliance with section 73J of the National Disability Insurance Scheme Act 2013. More specifically, Iexcel Support Pty Ltd is required by 28 August 2025 to take action to engage an approved quality audit to complete a mid-term audit in accordance with section 13B of the National Disability Insurance Scheme (Provider Registration and Practice Standards) Rules 2018 and by 13 November 2025 to provide the NDIS Commission a copy of the completed mid-term audit report. Date and time of effect: 13 August 2025, at 5PMThe compliance notice was issued on the basis that a delegate of the Commissioner was aware of information that suggests that Iexcel Support Pty Ltd may be contravening section 73J of the NDIS Act, by allegedly failing to commence a mid-term audit within 18 months the registration coming into force.",Support Pty Ltd is required to take action to address alleged non; Support Pty Ltd is required by; Support Pty Ltd may be contravening section,2026-03-30 08:41:33.609896+00:00,True,abn:41660136185,iexcel support,Iexcel Support Pty Ltd,Iexcel Support Pty Ltd,41660136185,NSW,4870,PARRAMATTA PARK,provider,1,compliance_notice,2025-08-13T17:00:00,2025-08-13T17:00:00,compliance_notice,ER - Compliance notice,1,False,41660136185,,Iexcel Support Pty Ltd,,NSW,4870,,,,0,,,0.0,source_abn_exact,,abn_exact,IEXCEL SUPPORT PTY LTD,,REGD,APTY,LMSH,PROP,14/06/2022,,,,Y,,41660136185,660136185
6bc0a4263f92aa5f5dca,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Revocation of registration,revocation,,2025-03-11 17:00:00,,2025-03-11 17:00,,Igal Disability Services Pty Ltd,provider,89628369022,NORTH MELBOURNE,VIC,3051,,,"106 assistance in coordinating or managing life stages, transitions and supports; 107 assistance with daily personal activities; 114 community nursing care; 117 development of daily living and life skills; 120 household tasks; 125 participation in community, social and civic activities","On the 11 March 2025, a notice of revocation of registration was issued to Igal Disability Services Pty Ltd on the basis that a delegate of the Commissioner reasonably believes that Igal Disability Services Pty Ltd has contravened section 73J of the NDIS Act. More specifically, the failure by Igal Disability Services Pty Ltd to commence a mid‐term audit within 18 months of Igal Disability Services Pty Ltd’s registration coming into force.The revocation takes effect from 5 pm on 11 March 2025.",,2026-03-30 08:41:33.609896+00:00,True,abn:89628369022,igal disability services,Igal Disability Services Pty Ltd,Igal Disability Services Pty Ltd,89628369022,VIC,3051,NORTH MELBOURNE,provider,1,revocation,2025-03-11T17:00:00,2025-03-11T17:00:00,revocation,ER - Revocation of registration,1,False,89628369022,,Igal Disability Services Pty Ltd,,VIC,3051,,,,0,,,0.0,source_abn_exact,,abn_exact,IGAL DISABILITY SERVICES PTY LTD,,SOFF,APTY,LMSH,PROP,24/08/2018,,,,Y,,89628369022,628369022
98dda4337d72db9a6101,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-01-29 17:00:00,,2025-01-29 17:00,,Ilias Leigh Fountis,provider,82029703746,Langwarrin,VIC,3910,,,,"On 29 January 2025, a compliance notice was issued to Ilias Leigh Fountis under section 73ZM of the National Disability Insurance Scheme Act 2013. The notices requires Ilias Leigh Fountis to take action in order to address non-compliance with section 73V of the NDIS Act 2013.",,2026-03-30 08:41:33.609896+00:00,True,abn:82029703746,ilias leigh fountis,Ilias Leigh Fountis,Ilias Leigh Fountis,82029703746,VIC,3910,Langwarrin,provider,1,compliance_notice,2025-01-29T17:00:00,2025-01-29T17:00:00,compliance_notice,ER - Compliance notice,1,False,82029703746,,Ilias Leigh Fountis,,VIC,3910,,,,0,,,0.0,source_abn_exact,,,,,,,,,,,,,,,,
b02c23edbdab2d49b656,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-08-13 17:00:00,,2025-08-13 17:00,,Illawarra Disability Care Pty Ltd,provider,80650077839,Bellambi,NSW,2518,,,,"Illawarra Disability Care Pty Ltd, ILLAWARRA DISABILITY CARE PTY LTD is required to take action to address alleged non-compliance with section 73J of the National Disability Insurance Scheme Act 2013. More specifically, Illawarra Disability Care Pty Ltd, ILLAWARRA DISABILITY CARE PTY LTD is required by 28 August 2025 to take action to engage an approved quality audit to complete a mid-term audit in accordance with section 13B of the National Disability Insurance Scheme (Provider Registration and Practice Standards) Rules 2018 and by 13 November 2025 to provide the NDIS Commission a copy of the completed mid-term audit report. The compliance notice was issued on the basis that a delegate of the Commissioner was satisfied that Illawarra Disability Care Pty Ltd, ILLAWARRA DISABILITY CARE PTY LTD, has contravened section 73J of the NDIS Act, by allegedly failing to commence a mid-term audit within 18 months the registration coming into force.",,2026-03-30 08:41:33.609896+00:00,True,abn:80650077839,illawarra disability care,Illawarra Disability Care Pty Ltd,Illawarra Disability Care Pty Ltd,80650077839,NSW,2518,Bellambi,provider,1,compliance_notice,2025-08-13T17:00:00,2025-08-13T17:00:00,compliance_notice,ER - Compliance notice,1,False,80650077839,,Illawarra Disability Care Pty Ltd,,NSW,2518,,,,0,,,0.0,source_abn_exact,,abn_exact,ILLAWARRA DISABILITY CARE PTY LTD,,REGD,APTY,LMSH,PROP,10/05/2021,,,,Y,,80650077839,650077839
56ea13279fbb24fdd6cb,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,conditional,2025-08-28 17:00:00,2025-09-24 17:00:00,2025-08-28 17:00,2025-09-24 17:00,Illumina Supports Pty Ltd,provider,45669761040,COALFALLS,QLD,4305,,,,"On the 29 May 2025, a compliance notice was issued to Illumina Supports Pty Ltd under section 73ZM of the National Disability Insurance Scheme Act 2013 (NDIS Act) on the basis that a delegate of the Commissioner reasonably believes that Illumina Supports Pty Ltd has contravened section 73J of the NDIS Act. More specifically, the failure by Illumina Supports Pty Ltd to commence a conditional audit three months after service delivery has commenced. The notice requires Illumina Supports Pty Ltd to take certain action in order to address non-compliance with section 73H of the NDIS Act.",,2026-03-30 08:41:33.609896+00:00,True,abn:45669761040,illumina supports,Illumina Supports Pty Ltd,Illumina Supports Pty Ltd,45669761040,QLD,4305,COALFALLS,provider,1,compliance_notice,2025-08-28T17:00:00,2025-08-28T17:00:00,compliance_notice,ER - Compliance notice,1,False,45669761040,,Illumina Supports Pty Ltd,,QLD,4305,,,,0,,,0.0,source_abn_exact,,abn_exact,ILLUMINA SUPPORTS PTY LTD,,REGD,APTY,LMSH,PROP,17/07/2023,,,,Y,,45669761040,669761040
edd625bcba3c7c572831,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,conditional,2025-08-28 17:00:00,2025-09-24 17:00:00,2025-08-28 17:00,2025-09-24 17:00,Impact Enterprises Australia Pty Ltd,provider,62673647544,LIVERPOOL,NSW,2170,,,,"On the 29 May 2025, a compliance notice was issued to Impact Enterprises Australia Pty Ltd under section 73ZM of the National Disability Insurance Scheme Act 2013 (NDIS Act) on the basis that a delegate of the Commissioner reasonably believes that Impact Enterprises Australia Pty Ltd has contravened section 73J of the NDIS Act. More specifically, the failure by Impact Enterprises Australia Pty Ltd to commence a conditional audit three months after service delivery has commenced. The notice requires Impact Enterprises Australia Pty Ltd to take certain action in order to address non-compliance with section 73H of the NDIS Act.",,2026-03-30 08:41:33.609896+00:00,True,abn:62673647544,impact enterprises,Impact Enterprises Australia Pty Ltd,Impact Enterprises Australia Pty Ltd,62673647544,NSW,2170,LIVERPOOL,provider,1,compliance_notice,2025-08-28T17:00:00,2025-08-28T17:00:00,compliance_notice,ER - Compliance notice,1,False,62673647544,,Impact Enterprises Australia Pty Ltd,,NSW,2170,,,,0,,,0.0,source_abn_exact,,abn_exact,IMPACT ENTERPRISES AUSTRALIA PTY LTD,,REGD,APTY,LMSH,PROP,14/12/2023,,,,Y,,62673647544,673647544
b710f573d4a9a530845f,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,permanent,2024-08-05 17:00:00,,2024-08-05 17:00,,Impact Support Pty Ltd,provider,25669003141,Tarneit,VIC,3029,,,,On 26 July 2024 a banning order was made under section 73ZN(1)(b)(ii) of the National Disability Insurance Scheme Act 2013 permanently prohibiting and restricting Impact Support Pty Ltd from undertaking the following activities:Delivering support and services to NDIS funded participantsOperating as an NDIS provider Operating as a consultant in the NDIS Sector Operating as an auditor in the NDIS Sector Providing any non-service and support delivery role for a NDIS provider The order takes effect at 5:00pm on 5 August 2024.,Support Pty Ltd from undertaking the following activities; support and services to NDIS funded participantsOperating as an NDIS provider Operating as a consultant in the NDIS Sector Operating as an auditor in the NDIS Sector Providing any non; support delivery role for a NDIS provider The order takes effect at,2026-03-30 08:41:33.609896+00:00,True,abn:25669003141,impact support,Impact Support Pty Ltd,Impact Support Pty Ltd,25669003141,VIC,3029,Tarneit,provider,1,banning_order,2024-08-05T17:00:00,2024-08-05T17:00:00,banning_order,ER - Banning Order,1,False,25669003141,,Impact Support Pty Ltd,,VIC,3029,,,,0,,,0.0,source_abn_exact,,abn_exact,IMPACT SUPPORT PTY LTD,,SOFF,APTY,LMSH,PROP,21/06/2023,,,,Y,,25669003141,669003141
133cd505e413fdab18de,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,conditional,2025-11-14 17:00:00,,2025-11-14 17:00,,Improved Ability Pty Ltd t/as Improved Ability,provider,61672809184,Guildford West,NSW,2161,,,,"Improved Ability Pty Ltd t/as Improved Ability is required to take action to address alleged non-compliance with section 73J of the National Disability Insurance Scheme Act 2013. More specifically, Improved Ability Pty Ltd t/as Improved Ability is required by 5 December 2025 to take action to engage an approved quality audit to complete a conditional audit in accordance with conditions of registration imposed under section 73G section of the National Disability Insurance Scheme Act 2013 and by 24 February 2026 to provide the NDIS Commission a copy of the completed conditional audit report. Further information: The compliance notice was issued on the basis that a delegate of the Commissioner was aware of information that suggests that Improved Ability Pty Ltd t/as Improved Ability. may be contravening section 73J of the NDIS Act, by allegedly failing to commence a conditional audit within 3 months of commencing service in any of the classes of support that require certification assessment.",support that require certification assessment,2026-03-30 08:41:33.609896+00:00,True,abn:61672809184,improved ability t as improved ability,Improved Ability Pty Ltd t/as Improved Ability,Improved Ability Pty Ltd t/as Improved Ability,61672809184,NSW,2161,Guildford West,provider,1,compliance_notice,2025-11-14T17:00:00,2025-11-14T17:00:00,compliance_notice,ER - Compliance notice,1,False,61672809184,,Improved Ability Pty Ltd t/as Improved Ability,,NSW,2161,,,,0,,,0.0,source_abn_exact,,abn_exact,IMPROVED ABILITY PTY LTD,,REGD,APTY,LMSH,PROP,09/11/2023,,,,Y,,61672809184,672809184
b172f18d8151aeb0470d,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Banning Order,banning_order,permanent,2025-09-12 17:00:00,,2025-09-12 17:00,,Imren Kenan Nouri,individual,,Taylors Hill,VIC,3037,,,,"On 1 September 2025, a permanent banning order was made under section 73ZN(1)(b)(i) and 73ZN(1)(b)(iii) of the National Disability Insurance Scheme Act 2013. The order permanently restricting/prohibiting Imren Kenan Nouri from engaging in the provision or management of NDIS supports, services or funding to people with disability in the National Disability Insurance Scheme (NDIS), including but not limited to: engaging in activities that a member of the key personnel of an NDIS provider would undertake, to the extent that those activities relate to NDIS supports or services; engaging in activities that would be undertaken by a consultant for an NDIS provider, to the extent that those activities relate to NDIS supports or services; engaging in activities that would be undertaken by an auditor for an NDIS provider, to the extent that those activities relate to NDIS supports or services; engaging in activities in a non-service and non-support delivery role for an NDIS provider, the extent that those activities have a direct effect on the provision of NDIS funded supports or service to people with disability in the NDIS; providing or being involved or assisting in the provision, to any NDIS participant, of any support or supports under a participant’s plan;engaging in any work or providing or performing any service or services (whether paid or unpaid), for or on behalf of any NDIS provider, which may occasion any personal contact between you and an NDIS participant.This permanent Order takes effect on 5.00pm AEST at 12 September 2025 and operates across all States and Territories of Australia.",support delivery role for an NDIS provider; support or supports under a participant,2026-03-30 08:41:33.609896+00:00,True,name_state:imren kenan nouri|VIC,imren kenan nouri,Imren Kenan Nouri,Imren Kenan Nouri,,VIC,3037,Taylors Hill,individual,1,banning_order,2025-09-12T17:00:00,2025-09-12T17:00:00,banning_order,ER - Banning Order,1,True,,,Imren Kenan Nouri,,VIC,3037,html_fallback,Imren Kenan Nouri,Imren Kenan Nouri; imren kenan nouri,5,Imren Kenan Nouri,IMRAN NOOR,0.4667,searched_name_rejected,Best ABN candidate did not clear conservative thresholds.,,,,,,,,,,,,,,,
9d3b60b3eef64fb72527,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Revocation of registration,revocation,,2025-09-17 17:00:00,,2025-09-17 17:00,,Inception Care Pty Ltd,provider,25642942201,RYDALMERE,NSW,2116,,,"101 accommodation/tenancy assistance; 102 assistance to access and maintain employment or higher education; 106 assistance in coordinating or managing life stages, transitions and supports; 107 assistance with daily personal activities; 108 assistance with travel/transport arrangements; 116 innovative community participation; 117 development of daily living and life skills; 120 household tasks; 125 participation in community, social and civic activities","On 10 September 2025, a notice of revocation of registration was issued to Inception Care Pty Ltd on the basis that a delegate of the Commissioner reasonably believes that Inception Care Pty Ltd has contravened section 73J of the NDIS Act. More specifically, the failure by Inception Care Pty Ltd to commence a mid-term audit within 18 months of Inception Care Pty Ltd’s registration coming into force.",,2026-03-30 08:41:33.609896+00:00,True,abn:25642942201,inception care,Inception Care Pty. Ltd.,Inception Care Pty Ltd; Inception Care Pty. Ltd.,25642942201,NSW,2116,RYDALMERE,provider,2,revocation; compliance_notice,2025-03-28T17:00:00,2025-09-17T17:00:00,revocation,ER - Revocation of registration,2,False,25642942201,,Inception Care Pty. Ltd.,,NSW,2116,,,,0,,,0.0,source_abn_exact,,abn_exact,MBC HOSPITALITY WORKFORCE PTY LIMITED,,REGD,APTY,LMSH,PROP,27/07/2020,,,,Y,,25642942201,642942201
5f8815f6786b41145a1f,https://www.ndiscommission.gov.au/about-us/compliance-and-enforcement/compliance-actions/search/export,C:\Users\Carter Xu\OneDrive\Antigravity Workspaces\Main-swarm\NDIS\project\raw\enforcement\enforcement_export_20260330T084133Z.csv,ER - Compliance notice,compliance_notice,,2025-03-28 17:00:00,2025-09-18 17:00:00,2025-03-28 17:00,2025-09-18 17:00,Inception Care Pty. Ltd.,provider,25642942201,RYDALMERE,NSW,2116,,,,"On the 28 March 2025, a compliance notice was issued to Inception Care Pty. Ltd. under section 73ZM of the National Disability Insurance Scheme Act 2013 (NDIS Act) on the basis that a delegate of the Commissioner reasonably believes that Inception Care Pty. Ltd. has contravened section 73J of the NDIS Act. More specifically, the failure by Inception Care Pty. Ltd. to commence a mid‐term audit within 18 months of the entity’s registration coming into force. The notice requires Inception Care Pty. Ltd. to take certain action to address non‐compliance with section 73H of the NDIS Act.",,2026-03-30 08:41:33.609896+00:00,True,abn:25642942201,inception care,Inception Care Pty. Ltd.,Inception Care Pty Ltd; Inception Care Pty. Ltd.,25642942201,NSW,2116,RYDALMERE,provider,2,revocation; compliance_notice,2025-03-28T17:00:00,2025-09-17T17:00:00,revocation,ER - Revocation of registration,2,False,25642942201,,Inception Care Pty. Ltd.,,NSW,2116,,,,0,,,0.0,source_abn_exact,,abn_exact,MBC HOSPITALITY WORKFORCE PTY LIMITED,,REGD,APTY,LMSH,PROP,27/07/2020,,,,Y,,25642942201,642942201
